key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1089	STD13629.1	1147143.K7P6T0_9CAUD	1.24e-71	228.0	4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae	peptidoglycan catabolic process	-	-	-	-	-	-
1089	STD13713.1	40631.O64338_BPN15	5e-27	108.0	4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae	peptidoglycan catabolic process	-	-	-	-	-	-
1089	STD13719.1	1147143.K7P6T0_9CAUD	3.53e-96	296.0	4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae	peptidoglycan catabolic process	-	-	-	-	-	-
1089	STD14074.1	78398.KS43_20475	2.6e-38	128.0	2ERSQ@1|root,33JBX@2|Bacteria,1NNAV@1224|Proteobacteria,1SHWS@1236|Gammaproteobacteria	-	-	-	-	-	-	-
1089	STD14139.1	667121.ET1_14_00657	1.14e-26	115.0	COG0270@1|root,COG0270@2|Bacteria,1NPQG@1224|Proteobacteria,1S07Q@1236|Gammaproteobacteria	C-5 cytosine-specific DNA methylase	-	-	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	DNA_methylase
1089	STD14146.1	78398.KS43_20490	1.76e-23	99.0	COG0553@1|root,COG0553@2|Bacteria	helicase activity	-	-	-	-	-	Helicase_C,SNF2_N
1089	STD14155.1	1005994.GTGU_01445	2.62e-60	200.0	COG0553@1|root,COG0553@2|Bacteria	helicase activity	-	-	-	-	-	Helicase_C,SNF2_N
1089	STD14163.1	1005994.GTGU_01445	2.6e-68	219.0	COG0553@1|root,COG0553@2|Bacteria	helicase activity	-	-	-	-	-	Helicase_C,SNF2_N
1089	STD14171.1	520999.PROVALCAL_03398	1.44e-13	65.5	COG3311@1|root,COG3311@2|Bacteria,1NGB9@1224|Proteobacteria	Transcriptional regulator	-	-	ko:K07733	-	ko00000,ko03000	Phage_AlpA
1089	STD14181.1	1005994.GTGU_01447	1.83e-108	322.0	COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,1RMJ1@1236|Gammaproteobacteria	Belongs to the 'phage' integrase family	-	-	-	-	-	Arm-DNA-bind_3,Phage_integrase
1089	STD14188.1	1005994.GTGU_01447	9.28e-12	64.7	COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,1RMJ1@1236|Gammaproteobacteria	Belongs to the 'phage' integrase family	-	-	-	-	-	Arm-DNA-bind_3,Phage_integrase
1089	STD14195.1	637910.ROD_10412	2.57e-37	128.0	2D3ZF@1|root,32TFW@2|Bacteria,1N6IY@1224|Proteobacteria,1SA46@1236|Gammaproteobacteria	-	-	-	-	-	-	-
1089	STD14202.1	40631.LYS_BPN15	5.2e-43	144.0	4QAVB@10239|Viruses,4QVA0@35237|dsDNA viruses  no RNA stage,4QPIJ@28883|Caudovirales,4QM0Q@10699|Siphoviridae	Phage lysozyme	-	GO:0001906,GO:0001907,GO:0003674,GO:0003796,GO:0003824,GO:0004553,GO:0008150,GO:0008933,GO:0016032,GO:0016740,GO:0016757,GO:0016787,GO:0016798,GO:0019048,GO:0019058,GO:0019076,GO:0031640,GO:0035821,GO:0035890,GO:0035891,GO:0039633,GO:0040011,GO:0044003,GO:0044004,GO:0044364,GO:0044403,GO:0044419,GO:0044659,GO:0044661,GO:0051701,GO:0051704,GO:0051817,GO:0051818,GO:0051883,GO:0052126,GO:0052192,GO:0061783	-	-	-	-
1089	STD14209.1	40631.LYS_BPN15	1.93e-29	109.0	4QAVB@10239|Viruses,4QVA0@35237|dsDNA viruses  no RNA stage,4QPIJ@28883|Caudovirales,4QM0Q@10699|Siphoviridae	Phage lysozyme	-	GO:0001906,GO:0001907,GO:0003674,GO:0003796,GO:0003824,GO:0004553,GO:0008150,GO:0008933,GO:0016032,GO:0016740,GO:0016757,GO:0016787,GO:0016798,GO:0019048,GO:0019058,GO:0019076,GO:0031640,GO:0035821,GO:0035890,GO:0035891,GO:0039633,GO:0040011,GO:0044003,GO:0044004,GO:0044364,GO:0044403,GO:0044419,GO:0044659,GO:0044661,GO:0051701,GO:0051704,GO:0051817,GO:0051818,GO:0051883,GO:0052126,GO:0052192,GO:0061783	-	-	-	-
1089	STD14220.1	198628.Dda3937_01384	1.81e-08	57.4	COG1835@1|root,COG1835@2|Bacteria,1RICE@1224|Proteobacteria,1S0Z0@1236|Gammaproteobacteria	Exopolysaccharide	exoZ	-	-	-	-	Acyl_transf_3
1089	STD14229.1	1169143.KB911034_gene913	3.82e-17	87.0	COG1835@1|root,COG1835@2|Bacteria,1RICE@1224|Proteobacteria,2VV24@28216|Betaproteobacteria,1K2X3@119060|Burkholderiaceae	Acyltransferase	-	-	-	-	-	Acyl_transf_3
1089	STD14250.1	1123242.JH636435_gene1166	1.02e-35	141.0	COG2755@1|root,COG3119@1|root,COG2755@2|Bacteria,COG3119@2|Bacteria,2IX9T@203682|Planctomycetes	COG3119 Arylsulfatase A and related enzymes	-	-	-	-	-	DUF4976,Sulfatase
1089	STD14270.1	1005994.GTGU_01416	3.41e-16	87.8	COG5434@1|root,COG5434@2|Bacteria,1RCW1@1224|Proteobacteria,1T1PI@1236|Gammaproteobacteria	Belongs to the glycosyl hydrolase 28 family	-	-	-	-	-	Phage_T7_tail
1089	STD14277.1	1005994.GTGU_01416	2.19e-63	213.0	COG5434@1|root,COG5434@2|Bacteria,1RCW1@1224|Proteobacteria,1T1PI@1236|Gammaproteobacteria	Belongs to the glycosyl hydrolase 28 family	-	-	-	-	-	Phage_T7_tail
1089	STD14284.1	1005994.GTGU_01417	1.94e-81	255.0	COG5410@1|root,COG5410@2|Bacteria,1N0W2@1224|Proteobacteria,1S03G@1236|Gammaproteobacteria	chromosome segregation	-	-	-	-	-	-
1089	STD14292.1	598467.BrE312_2691	6.41e-38	142.0	COG5410@1|root,COG5410@2|Bacteria,1N0W2@1224|Proteobacteria,1S03G@1236|Gammaproteobacteria	chromosome segregation	-	-	-	-	-	-
1089	STD14301.1	1005994.GTGU_01417	5.39e-105	321.0	COG5410@1|root,COG5410@2|Bacteria,1N0W2@1224|Proteobacteria,1S03G@1236|Gammaproteobacteria	chromosome segregation	-	-	-	-	-	-
1089	STD15082.1	1408444.JHYC01000009_gene1715	3.34e-06	53.1	2EM6K@1|root,33EVT@2|Bacteria,1NQ5Z@1224|Proteobacteria,1SS31@1236|Gammaproteobacteria,1JCVX@118969|Legionellales	-	icmC	-	ko:K12207	-	ko00000,ko02044	-
1089	STD15127.1	883109.HMPREF0380_01343	6.48e-49	178.0	COG0507@1|root,COG1196@1|root,COG0507@2|Bacteria,COG1196@2|Bacteria,1TPU3@1239|Firmicutes,248HY@186801|Clostridia	MobA MobL family protein	-	-	-	-	-	MobA_MobL
