key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1992	SFN33804.1	649831.L083_2589	1.36e-24	100.0	COG2801@1|root,COG2801@2|Bacteria,2GJ3V@201174|Actinobacteria,4DATE@85008|Micromonosporales	Transposase and inactivated derivatives	-	-	ko:K05349	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	ko00000,ko00001,ko01000	LZ_Tnp_IS481,rve
1992	SFN33838.1	1150399.AQYK01000001_gene1042	2.53e-206	578.0	COG0836@1|root,COG0836@2|Bacteria,2GIRM@201174|Actinobacteria,4FKD9@85023|Microbacteriaceae	Mannose-6-phosphate isomerase	manC	-	ko:K00971	ko00051,ko00520,ko01100,ko01110,map00051,map00520,map01100,map01110	ko00000,ko00001,ko00002,ko01000	MannoseP_isomer,NTP_transferase
1992	SFN33864.1	1120959.ATXF01000004_gene2914	3.66e-66	202.0	COG2009@1|root,COG2009@2|Bacteria,2IKU7@201174|Actinobacteria,4FP54@85023|Microbacteriaceae	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	sdhC	-	ko:K00241	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200	ko00000,ko00001,ko00002	Sdh_cyt
1992	SFN33890.1	1120959.ATXF01000004_gene2913	1.1e-81	244.0	COG2142@1|root,COG2142@2|Bacteria,2GNKE@201174|Actinobacteria,4FNS6@85023|Microbacteriaceae	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	sdhD	-	ko:K00242	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200	ko00000,ko00001,ko00002	Sdh_cyt
1992	SFN33909.1	1150399.AQYK01000001_gene1038	0.0	1104.0	COG1053@1|root,COG1053@2|Bacteria,2GJ45@201174|Actinobacteria,4FKH0@85023|Microbacteriaceae	Fumarate reductase flavoprotein C-term	sdhA	GO:0000104,GO:0000166,GO:0001539,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006091,GO:0006113,GO:0006928,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0009055,GO:0009061,GO:0009987,GO:0015980,GO:0016020,GO:0016043,GO:0016491,GO:0016627,GO:0022607,GO:0022900,GO:0030030,GO:0030031,GO:0032991,GO:0033554,GO:0036094,GO:0040011,GO:0043167,GO:0043168,GO:0044085,GO:0044237,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044780,GO:0044781,GO:0045273,GO:0045274,GO:0045283,GO:0045284,GO:0045333,GO:0048037,GO:0048870,GO:0050660,GO:0050662,GO:0050896,GO:0051179,GO:0051674,GO:0051716,GO:0055114,GO:0070469,GO:0070470,GO:0070925,GO:0071840,GO:0071944,GO:0071949,GO:0071973,GO:0097159,GO:0097588,GO:0098796,GO:0098797,GO:0098803,GO:1901265,GO:1901363	ko:K00239,ko:K00278	ko00020,ko00190,ko00250,ko00650,ko00720,ko00760,ko01100,ko01110,ko01120,ko01130,ko01200,ko05134,map00020,map00190,map00250,map00650,map00720,map00760,map01100,map01110,map01120,map01130,map01200,map05134	ko00000,ko00001,ko00002,ko01000	FAD_binding_2,Succ_DH_flav_C
1992	SFN33931.1	1121924.ATWH01000005_gene2729	1.21e-164	462.0	COG0479@1|root,COG0479@2|Bacteria,2GP9C@201174|Actinobacteria,4FK5B@85023|Microbacteriaceae	Belongs to the succinate dehydrogenase fumarate reductase iron-sulfur protein family	sdhB	-	ko:K00240	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200	ko00000,ko00001,ko00002,ko01000	Fer2_3,Fer4_10,Fer4_8
1992	SFN33966.1	76636.JOEC01000003_gene1688	3.46e-240	677.0	COG1080@1|root,COG1080@2|Bacteria,2GIZZ@201174|Actinobacteria,4FKFR@85023|Microbacteriaceae	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr)	ptsI	-	ko:K08483	ko02060,map02060	ko00000,ko00001,ko01000,ko02000	PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C
1992	SFN33986.1	1121924.ATWH01000003_gene1531	1.47e-192	574.0	COG1305@1|root,COG1305@2|Bacteria,2HQBB@201174|Actinobacteria,4FMX9@85023|Microbacteriaceae	Transglutaminase-like superfamily	-	-	-	-	-	Transglut_core
1992	SFN34006.1	1121924.ATWH01000003_gene1532	6.47e-161	469.0	COG1721@1|root,COG1721@2|Bacteria,2GIWE@201174|Actinobacteria,4FKRH@85023|Microbacteriaceae	Protein of unknown function DUF58	-	-	-	-	-	DUF58
1992	SFN34025.1	1416759.AYMR01000004_gene3537	5.76e-172	486.0	COG0714@1|root,COG0714@2|Bacteria,2GK07@201174|Actinobacteria,4FMEG@85023|Microbacteriaceae	ATPase family associated with various cellular activities (AAA)	-	-	ko:K03924	-	ko00000,ko01000	AAA_3
