key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1743	SNR24313.1	1392498.JQLH01000001_gene182	0.0	2362.0	COG2911@1|root,COG2911@2|Bacteria,4PKAY@976|Bacteroidetes,1IJ62@117743|Flavobacteriia	Psort location Extracellular, score 9.64	-	-	-	-	-	CHU_C,DUF11,SprB
1743	SNR24333.1	1249997.JHZW01000002_gene1055	4.41e-178	501.0	COG3064@1|root,COG3064@2|Bacteria,4NESI@976|Bacteroidetes,1HXS4@117743|Flavobacteriia,2PIEV@252356|Maribacter	Type IX secretion system membrane protein PorP/SprF	-	-	-	-	-	PorP_SprF
1743	SNR24340.1	1249997.JHZW01000002_gene1054	3.55e-65	200.0	COG1539@1|root,COG1539@2|Bacteria,4NQ53@976|Bacteroidetes,1I2V4@117743|Flavobacteriia,2PIME@252356|Maribacter	Dihydroneopterin aldolase	folB	-	ko:K01633	ko00790,ko01100,map00790,map01100	ko00000,ko00001,ko00002,ko01000	FolB
1743	SNR24350.1	1392498.JQLH01000001_gene185	4.27e-62	193.0	2CNQU@1|root,32SHJ@2|Bacteria,4NSMZ@976|Bacteroidetes,1I4C3@117743|Flavobacteriia,2PHMF@252356|Maribacter	DoxX	-	-	-	-	-	DoxX
1743	SNR24360.1	1249997.JHZW01000002_gene1052	1.39e-257	708.0	COG0470@1|root,COG0470@2|Bacteria,4NEYF@976|Bacteroidetes,1HXGT@117743|Flavobacteriia,2PG8W@252356|Maribacter	DNA polymerase III, delta subunit	holB	-	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	DNA_pol3_delta2
1743	SNR24369.1	1249997.JHZW01000002_gene1051	1.22e-256	707.0	COG0126@1|root,COG0126@2|Bacteria,4NFW2@976|Bacteroidetes,1HX73@117743|Flavobacteriia,2PH4V@252356|Maribacter	Phosphoglycerate kinase	pgk	-	ko:K00927	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230	ko00000,ko00001,ko00002,ko01000,ko04147	PGK
1743	SNR24378.1	1392498.JQLH01000001_gene188	0.0	879.0	COG0741@1|root,COG1388@1|root,COG0741@2|Bacteria,COG1388@2|Bacteria,4NEKW@976|Bacteroidetes,1HYXP@117743|Flavobacteriia,2PGKK@252356|Maribacter	Transglycosylase SLT domain	mltD	-	ko:K08307	-	ko00000,ko01000,ko01011	LysM,SLT
1743	SNR24385.1	1249997.JHZW01000002_gene1049	3.28e-202	564.0	COG0322@1|root,COG0322@2|Bacteria,4NGEV@976|Bacteroidetes,1HY6H@117743|Flavobacteriia,2PG8F@252356|Maribacter	Domain of unknown function (DUF4837)	-	-	-	-	-	DUF4837
1743	SNR24396.1	313596.RB2501_06775	2.15e-17	74.7	2E6MW@1|root,3318G@2|Bacteria,4NWFR@976|Bacteroidetes,1I55U@117743|Flavobacteriia	-	-	-	-	-	-	-
1743	SNR24405.1	1249997.JHZW01000002_gene1048	0.0	1196.0	COG0823@1|root,COG2885@1|root,COG0823@2|Bacteria,COG2885@2|Bacteria,4NE6G@976|Bacteroidetes,1HXNY@117743|Flavobacteriia,2PG31@252356|Maribacter	OmpA family	-	-	-	-	-	CarboxypepD_reg,OmpA,PD40
1743	SNR24414.1	1249997.JHZW01000002_gene1047	9.51e-27	98.6	COG1826@1|root,COG1826@2|Bacteria,4NUNH@976|Bacteroidetes,1I54R@117743|Flavobacteriia,2PHRF@252356|Maribacter	mttA/Hcf106 family	tatA	-	ko:K03116	ko03060,ko03070,map03060,map03070	ko00000,ko00001,ko00002,ko02044	MttA_Hcf106
1743	SNR24424.1	1392498.JQLH01000001_gene192	5.3e-186	519.0	COG0739@1|root,COG0739@2|Bacteria,4NFZN@976|Bacteroidetes,1HXBC@117743|Flavobacteriia,2PHZ9@252356|Maribacter	Peptidase family M23	nlpD_1	-	-	-	-	Peptidase_M23
1743	SNR24434.1	1392498.JQLH01000001_gene193	5.39e-315	863.0	COG1541@1|root,COG1541@2|Bacteria,4PKJA@976|Bacteroidetes,1IJAQ@117743|Flavobacteriia,2PGCN@252356|Maribacter	GH3 auxin-responsive promoter	-	-	-	-	-	GH3
1743	SNR24444.1	1392498.JQLH01000001_gene194	0.0	990.0	COG0664@1|root,COG0664@2|Bacteria,4NEWA@976|Bacteroidetes,1HWPV@117743|Flavobacteriia,2PIDG@252356|Maribacter	- Catabolite gene activator and regulatory subunit of cAMP-dependent protein	-	-	-	-	-	-
