key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
914	AXK37943.1	279714.FuraDRAFT_1865	7.49e-188	536.0	COG0028@1|root,COG0028@2|Bacteria,1MWUB@1224|Proteobacteria,2VMC1@28216|Betaproteobacteria,2KTYQ@206351|Neisseriales	Belongs to the TPP enzyme family	-	-	ko:K03852	ko00430,map00430	ko00000,ko00001,ko01000	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
914	AXK37944.1	944435.AXAJ01000009_gene1069	1.33e-185	523.0	COG0280@1|root,COG0280@2|Bacteria,1QTS5@1224|Proteobacteria,2VK9K@28216|Betaproteobacteria,1K4RA@119060|Burkholderiaceae	phosphate acetyltransferase	pta	-	ko:K00625,ko:K13788	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	ko00000,ko00001,ko00002,ko01000	PTA_PTB
914	AXK37945.1	264198.Reut_B3771	2.92e-121	353.0	COG0730@1|root,COG0730@2|Bacteria,1RBFN@1224|Proteobacteria,2VQY5@28216|Betaproteobacteria,1K3XB@119060|Burkholderiaceae	membrane transporter protein	-	-	-	-	-	TauE
914	AXK37946.1	305700.B447_16302	1.14e-250	711.0	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,2VM8N@28216|Betaproteobacteria,2KZ19@206389|Rhodocyclales	Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).	-	-	ko:K03406	ko02020,ko02030,map02020,map02030	ko00000,ko00001,ko02035	HAMP,MCPsignal
914	AXK37947.1	1472716.KBK24_0136325	8.5e-312	861.0	COG4547@1|root,COG4547@2|Bacteria,1MX11@1224|Proteobacteria,2VKXX@28216|Betaproteobacteria,1K359@119060|Burkholderiaceae	Cobalamin biosynthesis protein CobT	cobT	-	ko:K09883	ko00860,ko01100,map00860,map01100	ko00000,ko00001,ko01000	CobT,CobT_C
914	AXK37948.1	398527.Bphyt_4365	1.82e-212	589.0	COG0714@1|root,COG0714@2|Bacteria,1MXIW@1224|Proteobacteria,2VIFB@28216|Betaproteobacteria,1K0BH@119060|Burkholderiaceae	Cobaltochelatase CobS subunit N terminal	cobS	-	ko:K09882	ko00860,ko01100,map00860,map01100	ko00000,ko00001,ko01000	AAA_5,CobS_N
914	AXK37949.1	279714.FuraDRAFT_1866	1.87e-150	428.0	COG1414@1|root,COG1414@2|Bacteria,1MUNW@1224|Proteobacteria,2VHT8@28216|Betaproteobacteria,2KS9I@206351|Neisseriales	Bacterial transcriptional regulator	-	-	-	-	-	HTH_IclR,IclR
914	AXK37950.1	395019.Bmul_4516	0.0	1134.0	COG0028@1|root,COG0028@2|Bacteria,1MWUB@1224|Proteobacteria,2VMC1@28216|Betaproteobacteria,1K2XV@119060|Burkholderiaceae	Belongs to the TPP enzyme family	xsc	-	ko:K03852	ko00430,map00430	ko00000,ko00001,ko01000	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
914	AXK37951.1	279714.FuraDRAFT_3926	1.19e-273	756.0	COG1113@1|root,COG1113@2|Bacteria,1MUPS@1224|Proteobacteria,2VKBM@28216|Betaproteobacteria,2KTUE@206351|Neisseriales	Amino acid permease-associated region	-	-	ko:K11735	-	ko00000,ko02000	AA_permease
914	AXK37952.1	279714.FuraDRAFT_3925	1.21e-175	498.0	COG2855@1|root,COG2855@2|Bacteria,1MVIP@1224|Proteobacteria,2VPD9@28216|Betaproteobacteria,2KQC2@206351|Neisseriales	Belongs to the UPF0324 family	-	-	-	-	-	Cons_hypoth698
