key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1358	VTQ81428.1	1280692.AUJL01000026_gene2178	3.63e-215	602.0	COG0593@1|root,COG0593@2|Bacteria,1TPV7@1239|Firmicutes,2490S@186801|Clostridia,36DSQ@31979|Clostridiaceae	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids	dnaA	-	ko:K02313	ko02020,ko04112,map02020,map04112	ko00000,ko00001,ko03032,ko03036	Bac_DnaA,Bac_DnaA_C,DnaA_N
1358	VTQ81436.1	386415.NT01CX_0866	3.62e-181	513.0	COG0592@1|root,COG0592@2|Bacteria,1TQ7J@1239|Firmicutes,248EG@186801|Clostridia,36E0C@31979|Clostridiaceae	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	dnaN	-	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
1358	VTQ81443.1	1294142.CINTURNW_4125	2.47e-24	93.2	COG2501@1|root,COG2501@2|Bacteria,1VYQT@1239|Firmicutes,24QZU@186801|Clostridia,36MKH@31979|Clostridiaceae	S4 domain protein	yaaA	-	ko:K14761	-	ko00000,ko03009	S4_2
1358	VTQ81449.1	1321778.HMPREF1982_03899	9.46e-164	469.0	COG1195@1|root,COG1195@2|Bacteria,1TP9U@1239|Firmicutes,247KY@186801|Clostridia,268Q0@186813|unclassified Clostridiales	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP	recF	-	ko:K03629	ko03440,map03440	ko00000,ko00001,ko03400	SMC_N
1358	VTQ81457.1	1443125.Z962_07030	2.58e-45	147.0	2E36Q@1|root,32Y6E@2|Bacteria,1VEZV@1239|Firmicutes,24MQP@186801|Clostridia,36KFK@31979|Clostridiaceae	Domain of unknown function (DUF370)	-	-	-	-	-	DUF370
1358	VTQ81465.1	1487921.DP68_12615	0.0	1013.0	COG0187@1|root,COG0187@2|Bacteria,1TQ0R@1239|Firmicutes,248AV@186801|Clostridia,36DYE@31979|Clostridiaceae	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	-	ko:K02470	-	ko00000,ko01000,ko03032,ko03400	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
1358	VTQ81473.1	1121342.AUCO01000026_gene1390	0.0	1134.0	COG0188@1|root,COG0188@2|Bacteria,1TP2Z@1239|Firmicutes,2482G@186801|Clostridia,36E5Z@31979|Clostridiaceae	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrA	-	ko:K02469	-	ko00000,ko01000,ko03032,ko03400	DNA_gyraseA_C,DNA_topoisoIV
1358	VTQ81481.1	1540257.JQMW01000011_gene2420	1.81e-32	120.0	COG2206@1|root,COG2206@2|Bacteria,1VEWH@1239|Firmicutes,24J88@186801|Clostridia,36JKQ@31979|Clostridiaceae	HD domain	-	-	-	-	-	HD
1358	VTQ81491.1	332101.JIBU02000041_gene1463	4.46e-59	188.0	COG1827@1|root,COG1827@2|Bacteria,1V6EY@1239|Firmicutes,24JF2@186801|Clostridia,36IFU@31979|Clostridiaceae	3H domain	niaR	-	ko:K07105	-	ko00000	3H,HTH_11
1358	VTQ81498.1	1443125.Z962_08090	4.75e-63	221.0	COG0642@1|root,COG2205@2|Bacteria,1UJT6@1239|Firmicutes,25F9I@186801|Clostridia,36UXN@31979|Clostridiaceae	Histidine kinase	-	-	-	-	-	HATPase_c,HisKA,Response_reg
1358	VTQ81505.1	1410653.JHVC01000030_gene2895	1.75e-191	547.0	COG0579@1|root,COG1251@1|root,COG0579@2|Bacteria,COG1251@2|Bacteria,1UZX7@1239|Firmicutes,25EC5@186801|Clostridia,36UK2@31979|Clostridiaceae	FAD dependent oxidoreductase	-	-	-	-	-	DAO,Fer2_BFD
1358	VTQ81512.1	1033737.CAEV01000114_gene3378	1.26e-29	108.0	COG3862@1|root,COG3862@2|Bacteria,1VK1F@1239|Firmicutes,24QS5@186801|Clostridia,36MQX@31979|Clostridiaceae	Protein of unknown function (DUF1667)	-	-	-	-	-	DUF1667
1358	VTQ81519.1	1540257.JQMW01000011_gene2425	4.57e-242	672.0	COG0172@1|root,COG0172@2|Bacteria,1TP4W@1239|Firmicutes,2485M@186801|Clostridia,36DP4@31979|Clostridiaceae	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	-	ko:K01875	ko00970,map00970	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	Seryl_tRNA_N,tRNA-synt_2b
1358	VTQ81527.1	929506.CbC4_0286	1.91e-109	324.0	COG0671@1|root,COG0671@2|Bacteria,1V01Y@1239|Firmicutes,24DFI@186801|Clostridia,36VSV@31979|Clostridiaceae	Acid phosphatase homologues	-	-	ko:K19302	ko00550,map00550	ko00000,ko00001,ko01000,ko01011	PAP2
1358	VTQ81534.1	1280692.AUJL01000022_gene517	1.87e-56	182.0	COG1670@1|root,COG1670@2|Bacteria,1V1G8@1239|Firmicutes,24G73@186801|Clostridia,36WKW@31979|Clostridiaceae	Acetyltransferase (GNAT) domain	-	-	-	-	-	Acetyltransf_3
1358	VTQ81542.1	1461580.CCAS010000008_gene1211	2.23e-231	651.0	COG3039@1|root,COG3039@2|Bacteria,1TPFS@1239|Firmicutes,4HD09@91061|Bacilli,1ZEKY@1386|Bacillus	COG3039 Transposase and inactivated derivatives, IS5 family	-	-	-	-	-	DDE_Tnp_1,DDE_Tnp_1_6,DUF772
1358	VTQ81548.1	394503.Ccel_2703	3.35e-83	253.0	COG1136@1|root,COG1136@2|Bacteria,1TNZG@1239|Firmicutes,247JX@186801|Clostridia,36DTD@31979|Clostridiaceae	ABC transporter	-	-	ko:K02003	-	ko00000,ko00002,ko02000	ABC_tran
1358	VTQ81556.1	394503.Ccel_2703	7.03e-22	91.7	COG1136@1|root,COG1136@2|Bacteria,1TNZG@1239|Firmicutes,247JX@186801|Clostridia,36DTD@31979|Clostridiaceae	ABC transporter	-	-	ko:K02003	-	ko00000,ko00002,ko02000	ABC_tran
1358	VTQ81564.1	1243664.CAVL020000010_gene4518	4.64e-32	131.0	COG0577@1|root,COG0577@2|Bacteria,1UIST@1239|Firmicutes,4ISRM@91061|Bacilli,1ZB4Y@1386|Bacillus	FtsX-like permease family	-	-	ko:K02004	-	ko00000,ko00002,ko02000	FtsX,MacB_PCD
1358	VTQ81572.1	1134413.ANNK01000144_gene3852	1.23e-80	276.0	COG0577@1|root,COG0577@2|Bacteria,1UIST@1239|Firmicutes,4ISRM@91061|Bacilli,1ZB4Y@1386|Bacillus	FtsX-like permease family	-	-	ko:K02004	-	ko00000,ko00002,ko02000	FtsX,MacB_PCD
1358	VTQ81580.1	1499689.CCNN01000007_gene929	4.37e-18	87.8	29SQM@1|root,30DWH@2|Bacteria,1UBU2@1239|Firmicutes,24ISK@186801|Clostridia,36JAP@31979|Clostridiaceae	-	-	-	-	-	-	-
1358	VTQ81589.1	1234679.BN424_1819	1.8e-05	50.4	298R3@1|root,2ZVVE@2|Bacteria,1W3PS@1239|Firmicutes	-	-	-	-	-	-	-
1358	VTQ81595.1	536227.CcarbDRAFT_1765	7.54e-79	244.0	COG2323@1|root,COG2323@2|Bacteria,1TRWQ@1239|Firmicutes,24CFP@186801|Clostridia,36EE2@31979|Clostridiaceae	membrane	-	-	-	-	-	DUF421
1358	VTQ81603.1	272562.CA_C0031	1.11e-134	390.0	COG0688@1|root,COG0688@2|Bacteria,1TR34@1239|Firmicutes,248VU@186801|Clostridia,36FQU@31979|Clostridiaceae	Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer)	psd	-	ko:K01613	ko00564,ko01100,ko01110,map00564,map01100,map01110	ko00000,ko00001,ko00002,ko01000	PS_Dcarbxylase
1358	VTQ81610.1	1410653.JHVC01000030_gene2887	9.14e-230	651.0	COG0661@1|root,COG0661@2|Bacteria,1TPIV@1239|Firmicutes,2494Y@186801|Clostridia,36FUD@31979|Clostridiaceae	ABC1 family	-	-	ko:K03688	-	ko00000	ABC1,APH,RIO1,WaaY
1358	VTQ81619.1	1540257.JQMW01000011_gene2500	3.12e-68	210.0	COG0590@1|root,COG0590@2|Bacteria,1V3HZ@1239|Firmicutes,24JM2@186801|Clostridia,36IRD@31979|Clostridiaceae	Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2)	tadA	-	ko:K11991	-	ko00000,ko01000,ko03016	MafB19-deam
1358	VTQ81628.1	272562.CA_C0669	9.38e-28	102.0	COG1251@1|root,COG1251@2|Bacteria,1VKDD@1239|Firmicutes,24QQH@186801|Clostridia,36MPI@31979|Clostridiaceae	2Fe-2S -binding domain	-	-	-	-	-	Fer2_BFD
1358	VTQ81635.1	1321778.HMPREF1982_02183	4.3e-42	139.0	COG0640@1|root,COG0640@2|Bacteria,1VF14@1239|Firmicutes,24MW7@186801|Clostridia,269SN@186813|unclassified Clostridiales	helix_turn_helix, Arsenical Resistance Operon Repressor	pagR	-	-	-	-	HTH_20,HTH_5
1358	VTQ81642.1	1499689.CCNN01000007_gene2138	0.0	1125.0	COG0446@1|root,COG0607@1|root,COG2210@1|root,COG0446@2|Bacteria,COG0607@2|Bacteria,COG2210@2|Bacteria,1TPWW@1239|Firmicutes,2484C@186801|Clostridia,36DJA@31979|Clostridiaceae	Belongs to the sulfur carrier protein TusA family	cdr	-	-	-	-	DrsE_2,Pyr_redox_2,Pyr_redox_dim,Rhodanese,TusA
