key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
257	MXO73606.1	685035.ADAE01000008_gene3017	2.1e-11	63.5	2AJ5S@1|root,319QD@2|Bacteria,1PB30@1224|Proteobacteria,2UYAK@28211|Alphaproteobacteria	-	-	-	-	-	-	-
257	MXO73607.1	1248917.ANFX01000020_gene2254	2.36e-156	443.0	COG2171@1|root,COG2171@2|Bacteria,1MU0Y@1224|Proteobacteria,2TS3H@28211|Alphaproteobacteria,2K055@204457|Sphingomonadales	Belongs to the transferase hexapeptide repeat family	dapD	-	ko:K00674	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	ko00000,ko00001,ko00002,ko01000	Hexapep,Hexapep_2,THDPS_N_2
257	MXO73608.1	314225.ELI_09635	2.22e-251	724.0	COG1404@1|root,COG1404@2|Bacteria,1MU3S@1224|Proteobacteria,2U0VY@28211|Alphaproteobacteria,2K0U8@204457|Sphingomonadales	Subtilase family	-	-	-	-	-	Peptidase_S8
257	MXO73609.1	1537715.JQFJ01000002_gene2150	1.37e-216	602.0	COG3173@1|root,COG3173@2|Bacteria,1MWAK@1224|Proteobacteria,2TT2N@28211|Alphaproteobacteria,2K142@204457|Sphingomonadales	Aminoglycoside phosphotransferase	-	-	-	-	-	APH
257	MXO73610.1	1174684.EBMC1_04614	6.27e-210	586.0	COG1062@1|root,COG1062@2|Bacteria,1MUK4@1224|Proteobacteria,2TU1G@28211|Alphaproteobacteria,2K0RB@204457|Sphingomonadales	alcohol dehydrogenase	-	-	ko:K00121	ko00010,ko00071,ko00350,ko00625,ko00626,ko00680,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,ko05204,map00010,map00071,map00350,map00625,map00626,map00680,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01200,map01220,map05204	ko00000,ko00001,ko01000	ADH_N,ADH_zinc_N
257	MXO73611.1	1122970.AUHC01000002_gene1483	2.95e-257	712.0	COG1960@1|root,COG1960@2|Bacteria,1MU2V@1224|Proteobacteria,2TSK3@28211|Alphaproteobacteria,2JZVP@204457|Sphingomonadales	acyl-CoA dehydrogenase	-	-	ko:K00249	ko00071,ko00280,ko00410,ko00640,ko01100,ko01110,ko01130,ko01200,ko01212,ko03320,map00071,map00280,map00410,map00640,map01100,map01110,map01130,map01200,map01212,map03320	ko00000,ko00001,ko00002,ko01000	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
257	MXO73612.1	279238.Saro_0997	6.12e-213	603.0	COG2211@1|root,COG2211@2|Bacteria,1MVUM@1224|Proteobacteria,2TVI8@28211|Alphaproteobacteria,2K092@204457|Sphingomonadales	COG2211 Na melibiose symporter and related transporters	-	-	-	-	-	MFS_2
257	MXO73613.1	291985.CCSI01000006_gene1186	1.01e-258	712.0	COG1960@1|root,COG1960@2|Bacteria,1MVJC@1224|Proteobacteria,2TUVB@28211|Alphaproteobacteria,2K0FU@204457|Sphingomonadales	Acyl-CoA dehydrogenase, middle domain	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
257	MXO73614.1	161528.ED21_21284	7.21e-222	617.0	COG1960@1|root,COG1960@2|Bacteria,1MUBH@1224|Proteobacteria,2TVBB@28211|Alphaproteobacteria,2K1G8@204457|Sphingomonadales	Acyl-CoA dehydrogenase, N-terminal domain	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
257	MXO73615.1	161528.ED21_21289	3.05e-156	442.0	COG1028@1|root,COG1028@2|Bacteria,1MVYJ@1224|Proteobacteria,2TRJ8@28211|Alphaproteobacteria,2K1AH@204457|Sphingomonadales	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	-	-	ko:K00046	-	ko00000,ko01000	adh_short_C2
257	MXO73616.1	1502850.FG91_02166	0.0	1131.0	COG1629@1|root,COG4771@2|Bacteria,1MWKN@1224|Proteobacteria,2U0W6@28211|Alphaproteobacteria,2K27C@204457|Sphingomonadales	TonB dependent receptor	-	-	ko:K02014	-	ko00000,ko02000	Plug,TonB_dep_Rec
257	MXO73617.1	1502850.FG91_02168	4.13e-276	756.0	COG2159@1|root,COG2159@2|Bacteria,1N0C7@1224|Proteobacteria,2VGQZ@28211|Alphaproteobacteria,2K3G4@204457|Sphingomonadales	Amidohydrolase	-	-	-	-	-	Amidohydro_2
257	MXO73618.1	1502850.FG91_02169	3.15e-149	427.0	COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,2TVPD@28211|Alphaproteobacteria,2K3RF@204457|Sphingomonadales	Bacterial regulatory helix-turn-helix protein, lysR family	-	-	-	-	-	HTH_1,LysR_substrate
257	MXO73619.1	1502850.FG91_02172	6.41e-222	613.0	COG4638@1|root,COG4638@2|Bacteria,1N3CA@1224|Proteobacteria,2VG2K@28211|Alphaproteobacteria,2K2DK@204457|Sphingomonadales	Rieske [2Fe-2S] domain	-	-	-	-	-	Rieske
257	MXO73620.1	1502850.FG91_02173	1.07e-157	446.0	COG4689@1|root,COG4689@2|Bacteria,1PKWQ@1224|Proteobacteria,2VD0K@28211|Alphaproteobacteria,2K3KZ@204457|Sphingomonadales	Acetoacetate decarboxylase (ADC)	-	-	ko:K01574	ko00072,ko00640,ko01100,map00072,map00640,map01100	ko00000,ko00001,ko00002,ko01000	ADC
257	MXO73621.1	1502850.FG91_02174	1.34e-158	450.0	COG4221@1|root,COG4221@2|Bacteria,1MVYG@1224|Proteobacteria,2TWIJ@28211|Alphaproteobacteria,2K265@204457|Sphingomonadales	KR domain	-	-	-	-	-	adh_short
257	MXO73622.1	1502850.FG91_02175	4.04e-240	669.0	COG2271@1|root,COG2271@2|Bacteria,1MWYR@1224|Proteobacteria,2U1SE@28211|Alphaproteobacteria,2K2V3@204457|Sphingomonadales	Major Facilitator Superfamily	-	-	-	-	-	MFS_1
257	MXO73623.1	314225.ELI_08670	2.38e-168	476.0	COG0111@1|root,COG0111@2|Bacteria,1R65M@1224|Proteobacteria,2TTY3@28211|Alphaproteobacteria,2K1D4@204457|Sphingomonadales	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	-	-	-	-	-	2-Hacid_dh,2-Hacid_dh_C
257	MXO73624.1	291985.CCSI01000005_gene889	6.97e-31	113.0	29P04@1|root,309Y9@2|Bacteria,1NK7D@1224|Proteobacteria,2UNIE@28211|Alphaproteobacteria,2K6YM@204457|Sphingomonadales	-	-	-	-	-	-	-
257	MXO73625.1	1114964.L485_10105	1.47e-19	80.5	2BMMB@1|root,32G6F@2|Bacteria,1NPK2@1224|Proteobacteria,2UKR9@28211|Alphaproteobacteria,2K7TJ@204457|Sphingomonadales	-	-	-	-	-	-	-
257	MXO73626.1	383381.EH30_08495	6.84e-89	268.0	COG2932@1|root,COG2932@2|Bacteria,1N97M@1224|Proteobacteria,2UF88@28211|Alphaproteobacteria,2K4JZ@204457|Sphingomonadales	Transcriptional regulator	-	-	-	-	-	Peptidase_S24
257	MXO73627.1	314225.ELI_08640	1.12e-144	409.0	COG0491@1|root,COG0491@2|Bacteria,1MUDN@1224|Proteobacteria,2TQJ9@28211|Alphaproteobacteria,2K19S@204457|Sphingomonadales	COG0491 Zn-dependent hydrolases, including glyoxylases	-	-	-	-	-	Lactamase_B
257	MXO73628.1	670292.JH26_19300	8.07e-84	258.0	COG1226@1|root,COG1226@2|Bacteria,1R97G@1224|Proteobacteria	PFAM Ion transport	-	-	ko:K10716	-	ko00000,ko02000	Ion_trans,Ion_trans_2
257	MXO73629.1	291985.CCSI01000005_gene895	3.12e-64	198.0	COG3788@1|root,COG3788@2|Bacteria,1N0G5@1224|Proteobacteria,2UDEJ@28211|Alphaproteobacteria,2K642@204457|Sphingomonadales	relative of glutathione S-transferase, MAPEG superfamily	-	-	ko:K07136	-	ko00000	MAPEG
257	MXO73630.1	1207055.C100_17785	3.9e-34	117.0	COG0333@1|root,COG0333@2|Bacteria,1PU3Y@1224|Proteobacteria,2UF54@28211|Alphaproteobacteria,2K6RY@204457|Sphingomonadales	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	ko:K02911	ko03010,map03010	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	Ribosomal_L32p
257	MXO73631.1	161528.ED21_30039	1.94e-200	561.0	COG0416@1|root,COG0416@2|Bacteria,1MVM3@1224|Proteobacteria,2TR53@28211|Alphaproteobacteria,2K0QU@204457|Sphingomonadales	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA	plsX	-	ko:K03621	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	ko00000,ko00001,ko00002,ko01000,ko01004	FA_synthesis
257	MXO73632.1	161528.ED21_30034	9.3e-182	511.0	COG0332@1|root,COG0332@2|Bacteria,1MU9N@1224|Proteobacteria,2TR60@28211|Alphaproteobacteria,2K1XQ@204457|Sphingomonadales	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids	fabH	-	ko:K00648	ko00061,ko01100,ko01212,map00061,map01100,map01212	ko00000,ko00001,ko00002,ko01000,ko01004	ACP_syn_III,ACP_syn_III_C
257	MXO73633.1	314225.ELI_08610	3.29e-53	168.0	COG0776@1|root,COG0776@2|Bacteria,1RH5Z@1224|Proteobacteria,2UCDG@28211|Alphaproteobacteria,2K62D@204457|Sphingomonadales	This protein is one of the two subunits of integration host factor, a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control	himA	-	ko:K04764	-	ko00000,ko03032,ko03036,ko03400	Bac_DNA_binding
257	MXO73634.1	314225.ELI_08605	4.17e-44	148.0	COG0789@1|root,COG0789@2|Bacteria,1RGYB@1224|Proteobacteria,2UDVH@28211|Alphaproteobacteria,2KD7R@204457|Sphingomonadales	MerR HTH family regulatory protein	-	-	-	-	-	MerR_1
257	MXO73635.1	1219035.NT2_02_01510	0.0	1214.0	COG1196@1|root,COG1196@2|Bacteria,1MUAQ@1224|Proteobacteria,2TRQG@28211|Alphaproteobacteria,2K02F@204457|Sphingomonadales	Required for chromosome condensation and partitioning	smc	-	ko:K03529	-	ko00000,ko03036	SMC_N
257	MXO73636.1	1219035.NT2_02_01500	1.21e-70	224.0	COG1651@1|root,COG1651@2|Bacteria,1RBWK@1224|Proteobacteria,2U6HJ@28211|Alphaproteobacteria,2K3W7@204457|Sphingomonadales	Protein-disulfide isomerase	-	-	-	-	-	Thioredoxin_4
257	MXO73637.1	279238.Saro_0958	4.25e-64	206.0	COG1651@1|root,COG1651@2|Bacteria,1RFF4@1224|Proteobacteria,2U5BN@28211|Alphaproteobacteria,2K57Q@204457|Sphingomonadales	Protein-disulfide isomerase	-	-	-	-	-	Thioredoxin_4
257	MXO73638.1	314225.ELI_08585	8.33e-90	268.0	COG5389@1|root,COG5389@2|Bacteria,1N82D@1224|Proteobacteria,2UFA9@28211|Alphaproteobacteria,2K49H@204457|Sphingomonadales	Protein of unknown function (DUF721)	-	-	-	-	-	DUF721
257	MXO73639.1	1122612.AUBA01000003_gene1563	1.49e-162	464.0	COG1194@1|root,COG1194@2|Bacteria,1MUD4@1224|Proteobacteria,2TQVX@28211|Alphaproteobacteria,2K0ZZ@204457|Sphingomonadales	glycosylase	mutY	-	ko:K03575	ko03410,map03410	ko00000,ko00001,ko01000,ko03400	EndIII_4Fe-2S,HhH-GPD,NUDIX_4
257	MXO73640.1	1174684.EBMC1_13136	5.08e-25	95.1	2EIB4@1|root,33C2I@2|Bacteria,1NCTY@1224|Proteobacteria,2UHUB@28211|Alphaproteobacteria,2K6ZK@204457|Sphingomonadales	membrane	-	-	-	-	-	-
257	MXO73641.1	291985.CCSI01000005_gene908	5.66e-188	536.0	COG1680@1|root,COG1680@2|Bacteria,1MVPR@1224|Proteobacteria,2TS9A@28211|Alphaproteobacteria,2K18D@204457|Sphingomonadales	COG1680 Beta-lactamase class C and other penicillin binding proteins	-	-	-	-	-	Beta-lactamase
257	MXO73642.1	1248917.ANFX01000032_gene872	4.06e-153	435.0	COG2816@1|root,COG2816@2|Bacteria,1QGCX@1224|Proteobacteria,2TVMG@28211|Alphaproteobacteria,2K1ZX@204457|Sphingomonadales	Belongs to the Nudix hydrolase family	-	-	ko:K03426	ko00760,ko01100,ko04146,map00760,map01100,map04146	ko00000,ko00001,ko01000	NUDIX,NUDIX-like,zf-NADH-PPase
257	MXO73643.1	1122612.AUBA01000003_gene1566	1.23e-80	247.0	COG2761@1|root,COG2761@2|Bacteria,1NXUB@1224|Proteobacteria,2TRJ6@28211|Alphaproteobacteria,2K4ED@204457|Sphingomonadales	DSBA-like thioredoxin domain	-	-	-	-	-	DSBA
257	MXO73644.1	685035.ADAE01000002_gene2520	2.7e-05	45.8	2AKXV@1|root,31BRG@2|Bacteria,1NZP5@1224|Proteobacteria,2UV3D@28211|Alphaproteobacteria,2KB8K@204457|Sphingomonadales	-	-	-	-	-	-	-
257	MXO73645.1	1219035.NT2_02_01430	5.87e-50	162.0	COG5458@1|root,COG5458@2|Bacteria,1N054@1224|Proteobacteria,2UBY1@28211|Alphaproteobacteria,2K5VN@204457|Sphingomonadales	Protein of unknown function (DUF1489)	-	-	-	-	-	DUF1489
257	MXO73646.1	314225.ELI_08535	4.18e-205	583.0	COG2239@1|root,COG2239@2|Bacteria,1MW24@1224|Proteobacteria,2TRWK@28211|Alphaproteobacteria,2K0AK@204457|Sphingomonadales	Acts as a magnesium transporter	mgtE	-	ko:K06213	-	ko00000,ko02000	CBS,MgtE,MgtE_N
