key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1054	SFD98101.1	93220.LV28_21400	2.07e-56	181.0	2B4C3@1|root,31X3M@2|Bacteria,1RINY@1224|Proteobacteria,2WGVA@28216|Betaproteobacteria,1K8MV@119060|Burkholderiaceae	Lipocalin-like domain	-	-	-	-	-	Lipocalin_5
1054	SFD98138.1	666685.R2APBS1_2347	5.25e-79	261.0	COG0457@1|root,COG0457@2|Bacteria,1NFI0@1224|Proteobacteria,1SG94@1236|Gammaproteobacteria,1X8X8@135614|Xanthomonadales	Domain of unknown function (DUF4034)	-	-	-	-	-	DUF4034
1054	SFD98170.1	1163407.UU7_04937	2.07e-111	333.0	2EZUK@1|root,33SZ3@2|Bacteria,1NTFA@1224|Proteobacteria,1TH0N@1236|Gammaproteobacteria,1X9VH@135614|Xanthomonadales	Glyoxalase-like domain	-	-	-	-	-	Glyoxalase_3
1054	SFD98204.1	1532558.JL39_16400	7.64e-136	394.0	COG4977@1|root,COG4977@2|Bacteria,1MUDK@1224|Proteobacteria,2TS7I@28211|Alphaproteobacteria,4BAWI@82115|Rhizobiaceae	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	MA20_29105	-	-	-	-	DJ-1_PfpI,HTH_18
1054	SFD98233.1	69395.JQLZ01000006_gene2336	4.78e-38	134.0	COG0251@1|root,COG0251@2|Bacteria	oxidation-reduction process	-	-	-	-	-	Ribonuc_L-PSP
1054	SFD98263.1	1234364.AMSF01000025_gene3573	0.0	1245.0	COG1205@1|root,COG1205@2|Bacteria,1QU0I@1224|Proteobacteria,1S0XD@1236|Gammaproteobacteria,1X3W6@135614|Xanthomonadales	Distinct helicase family with a unique C-terminal domain including a metal-binding cysteine cluster	-	-	ko:K06877	-	ko00000	DEAD,DUF1998,Helicase_C
1054	SFD98295.1	1234364.AMSF01000025_gene3574	3.86e-96	291.0	COG3359@1|root,COG3359@2|Bacteria,1R5KG@1224|Proteobacteria,1RY3P@1236|Gammaproteobacteria,1X4BF@135614|Xanthomonadales	exonuclease	-	-	ko:K07502	-	ko00000	RNase_H_2
1054	SFD98326.1	84531.JMTZ01000006_gene3524	9.67e-158	451.0	COG3000@1|root,COG3000@2|Bacteria,1NR7X@1224|Proteobacteria,1RQDX@1236|Gammaproteobacteria,1X4DB@135614|Xanthomonadales	Fatty acid hydroxylase superfamily	-	-	-	-	-	FA_hydroxylase
1054	SFD98354.1	1500890.JQNL01000001_gene3404	0.0	1003.0	COG3250@1|root,COG3250@2|Bacteria,1MVBN@1224|Proteobacteria	Belongs to the glycosyl hydrolase 2 family	-	-	-	-	-	Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N,Laminin_G_3,PA14
1054	SFD98382.1	311403.Arad_0496	3.46e-102	304.0	COG0500@1|root,COG2226@2|Bacteria,1RF9C@1224|Proteobacteria,2UNMQ@28211|Alphaproteobacteria,4BCGT@82115|Rhizobiaceae	methyltransferase	-	-	-	-	-	Methyltransf_11,Methyltransf_25
1054	SFD98411.1	1267533.KB906737_gene1984	1.05e-67	219.0	COG4270@1|root,COG4270@2|Bacteria,3Y68W@57723|Acidobacteria	DoxX	-	-	-	-	-	DoxX
1054	SFD98439.1	1500893.JQNB01000001_gene2867	2.67e-215	608.0	COG3866@1|root,COG4733@1|root,COG3866@2|Bacteria,COG4733@2|Bacteria,1NJBA@1224|Proteobacteria,1RYV2@1236|Gammaproteobacteria	Alginate lyase	-	-	-	-	-	Alginate_lyase
1054	SFD98470.1	1234364.AMSF01000058_gene927	2.29e-179	513.0	COG0845@1|root,COG0845@2|Bacteria,1R50D@1224|Proteobacteria,1RRYM@1236|Gammaproteobacteria,1X8BA@135614|Xanthomonadales	HlyD family secretion protein	-	-	-	-	-	HlyD_3
1054	SFD98507.1	1163407.UU7_14013	8.64e-156	440.0	COG1136@1|root,COG1136@2|Bacteria,1MU45@1224|Proteobacteria,1SYJN@1236|Gammaproteobacteria,1X5ND@135614|Xanthomonadales	ABC transporter	-	-	-	-	-	ABC_tran
1054	SFD98539.1	1163407.UU7_14023	2.69e-229	671.0	COG0577@1|root,COG0577@2|Bacteria,1PIKV@1224|Proteobacteria,1SYRG@1236|Gammaproteobacteria	ABC-type antimicrobial peptide transport system, permease component	-	-	-	-	-	FtsX,MacB_PCD
