key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2043	MBM9474820.1	1123023.JIAI01000012_gene9074	8.25e-74	224.0	COG0698@1|root,COG0698@2|Bacteria,2GKJG@201174|Actinobacteria,4E2S1@85010|Pseudonocardiales	Ribose 5-phosphate isomerase	rpiB	-	ko:K01808	ko00030,ko00051,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00051,map00710,map01100,map01110,map01120,map01130,map01200,map01230	ko00000,ko00001,ko00002,ko01000	LacAB_rpiB
2043	MBM9474821.1	391037.Sare_3888	3.24e-11	64.3	28V5Q@1|root,2ZH8Y@2|Bacteria,2GQS1@201174|Actinobacteria,4DFZA@85008|Micromonosporales	-	-	-	-	-	-	-
2043	MBM9474822.1	1120954.ATXE01000002_gene844	3.15e-239	664.0	COG0205@1|root,COG0205@2|Bacteria,2GK6W@201174|Actinobacteria,4DPPT@85009|Propionibacteriales	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfp	-	ko:K00895	ko00010,ko00030,ko00051,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map01100,map01110,map01120,map01130	ko00000,ko00001,ko01000	PFK
2043	MBM9474823.1	593907.Celgi_1311	5.93e-197	554.0	COG1690@1|root,COG1690@2|Bacteria,2GIUP@201174|Actinobacteria,4F221@85016|Cellulomonadaceae	tRNA-splicing ligase RtcB	rtcB	-	ko:K14415	-	ko00000,ko01000,ko03016	RtcB
2043	MBM9474824.1	1032480.MLP_42850	1.14e-40	154.0	COG2197@1|root,COG3899@1|root,COG2197@2|Bacteria,COG3899@2|Bacteria,2I2R1@201174|Actinobacteria	regulatory protein LuxR	-	-	-	-	-	AAA_16,GerE
2043	MBM9474825.1	526225.Gobs_2956	4.31e-71	222.0	COG1233@1|root,COG1233@2|Bacteria,2IAZ7@201174|Actinobacteria,4ETCZ@85013|Frankiales	COG1233 Phytoene dehydrogenase and related	-	-	-	-	-	-
2043	MBM9474826.1	1961.JOAK01000016_gene5491	6.79e-181	521.0	COG3670@1|root,COG3670@2|Bacteria,2GK7D@201174|Actinobacteria	dioxygenase	-	-	ko:K11159	-	ko00000	RPE65
2043	MBM9474827.1	479431.Namu_1850	3.58e-220	625.0	COG0544@1|root,COG0544@2|Bacteria,2GJIG@201174|Actinobacteria,4ERXP@85013|Frankiales	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase	tig	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042221,GO:0042594,GO:0044424,GO:0044444,GO:0044464,GO:0046677,GO:0050896,GO:0051716,GO:0071496,GO:0071944	ko:K03545	-	ko00000	FKBP_C,Trigger_C,Trigger_N
2043	MBM9474828.1	479431.Namu_1851	3.07e-110	323.0	COG0740@1|root,COG0740@2|Bacteria,2GK5C@201174|Actinobacteria,4ESCQ@85013|Frankiales	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins	clpP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	ko:K01358	ko04112,ko04212,map04112,map04212	ko00000,ko00001,ko01000,ko01002	CLP_protease
2043	MBM9474829.1	479431.Namu_1852	4.3e-133	379.0	COG0740@1|root,COG0740@2|Bacteria,2GKNK@201174|Actinobacteria,4ERCF@85013|Frankiales	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins	clpP	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	ko:K01358	ko04112,ko04212,map04112,map04212	ko00000,ko00001,ko01000,ko01002	CLP_protease
2043	MBM9474830.1	479431.Namu_1853	4.6e-290	793.0	COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4ERKD@85013|Frankiales	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	GO:0000166,GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030163,GO:0030312,GO:0030554,GO:0031333,GO:0032271,GO:0032272,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0040007,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043254,GO:0044087,GO:0044238,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051301,GO:0065007,GO:0070011,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	ko:K03544	ko04112,map04112	ko00000,ko00001,ko03110	AAA_2,ClpB_D2-small,zf-C4_ClpX
2043	MBM9474833.1	479431.Namu_3336	7.59e-141	411.0	COG2141@1|root,COG2141@2|Bacteria,2GJ66@201174|Actinobacteria,4ESQA@85013|Frankiales	TIGRFAM luciferase family oxidoreductase, group 1	limB_5	-	-	-	-	Bac_luciferase
2043	MBM9474834.1	479431.Namu_1855	3e-115	339.0	COG1526@1|root,COG1526@2|Bacteria,2GKWC@201174|Actinobacteria,4ES1V@85013|Frankiales	Required for formate dehydrogenase (FDH) activity. Acts as a sulfur carrier protein that transfers sulfur from IscS to the molybdenum cofactor prior to its insertion into FDH	fdhD	-	ko:K02379	-	ko00000	FdhD-NarQ
2043	MBM9474835.1	479431.Namu_1856	4.21e-78	236.0	COG0454@1|root,COG0456@2|Bacteria,2HUG3@201174|Actinobacteria,4EWZV@85013|Frankiales	Acetyltransferase (GNAT) domain	-	-	-	-	-	Acetyltransf_10
2043	MBM9474836.1	479435.Kfla_0411	3.18e-22	92.0	COG0666@1|root,COG0666@2|Bacteria,2IIAC@201174|Actinobacteria,4DSHD@85009|Propionibacteriales	Ankyrin repeats (many copies)	-	-	ko:K06867	-	ko00000	Ank_2,Ank_4,Ank_5
2043	MBM9474837.1	479431.Namu_1857	3.53e-121	354.0	COG1381@1|root,COG1381@2|Bacteria,2GK81@201174|Actinobacteria,4ERDK@85013|Frankiales	Involved in DNA repair and RecF pathway recombination	recO	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	ko:K03584	ko03440,map03440	ko00000,ko00001,ko03400	RecO_C,RecO_N
2043	MBM9474838.1	479431.Namu_1858	9.37e-154	437.0	COG0020@1|root,COG0020@2|Bacteria,2GIXF@201174|Actinobacteria,4ERUY@85013|Frankiales	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids	uppS	GO:0003674,GO:0003824,GO:0004659,GO:0016740,GO:0016765	ko:K00806,ko:K21273	ko00900,ko01110,map00900,map01110	ko00000,ko00001,ko01000,ko01006	Prenyltransf
2043	MBM9474839.1	479431.Namu_1859	6.63e-155	445.0	COG0701@1|root,COG0701@2|Bacteria,2GJQ0@201174|Actinobacteria,4EV71@85013|Frankiales	Predicted permease	-	-	ko:K07089	-	ko00000	ArsP_1
2043	MBM9474840.1	479431.Namu_1860	7.35e-95	291.0	COG3689@1|root,COG3689@2|Bacteria,2GNFK@201174|Actinobacteria,4EWZW@85013|Frankiales	Domain of unknown function (DUF1980)	-	-	ko:K08986	-	ko00000	DUF1980
2043	MBM9474841.1	1828.JOKB01000019_gene1698	6.69e-292	814.0	COG3387@1|root,COG3387@2|Bacteria,2GJAD@201174|Actinobacteria,4FZ0J@85025|Nocardiaceae	Glycosyl hydrolases family 15	wcoR	-	-	-	-	Glyco_hydro_15
2043	MBM9474842.1	479431.Namu_1863	4.55e-108	323.0	COG1090@1|root,COG1090@2|Bacteria,2GJS0@201174|Actinobacteria,4ERYV@85013|Frankiales	epimerase dehydratase	-	-	ko:K07071	-	ko00000	DUF1731,Epimerase
2043	MBM9474843.1	479431.Namu_1864	8.43e-220	631.0	COG0508@1|root,COG0508@2|Bacteria,2GMUV@201174|Actinobacteria,4ERCG@85013|Frankiales	TIGRFAM 2-oxoglutarate dehydrogenase, E2 component	sucB	-	ko:K00658	ko00020,ko00310,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map01100,map01110,map01120,map01130,map01200	br01601,ko00000,ko00001,ko00002,ko01000	2-oxoacid_dh,Biotin_lipoyl,E3_binding
2043	MBM9474844.1	479431.Namu_1865	9.12e-288	791.0	COG1249@1|root,COG1249@2|Bacteria,2GIXY@201174|Actinobacteria,4ERMW@85013|Frankiales	Pyridine nucleotide-disulphide oxidoreductase, dimerisation	lpdA	-	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	br01601,ko00000,ko00001,ko00002,ko01000,ko04147	Pyr_redox_2,Pyr_redox_dim
2043	MBM9474845.1	479431.Namu_1866	6.83e-31	113.0	2E6TR@1|root,331DK@2|Bacteria,2IQF8@201174|Actinobacteria,4ET8F@85013|Frankiales	-	-	-	-	-	-	-
2043	MBM9474846.1	479431.Namu_1867	6.23e-192	551.0	COG0260@1|root,COG0260@2|Bacteria,2GJRB@201174|Actinobacteria,4ERDZ@85013|Frankiales	Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides	pepA	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	ko:K01255	ko00480,ko01100,map00480,map01100	ko00000,ko00001,ko01000,ko01002	Peptidase_M17,Peptidase_M17_N
2043	MBM9474847.1	479431.Namu_1868	1.83e-191	540.0	COG0404@1|root,COG0404@2|Bacteria,2GJ47@201174|Actinobacteria,4ES11@85013|Frankiales	The glycine cleavage system catalyzes the degradation of glycine	gcvT	GO:0005575,GO:0005618,GO:0005623,GO:0008150,GO:0030312,GO:0040007,GO:0044464,GO:0071944	ko:K00605	ko00260,ko00630,ko00670,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map00670,map01100,map01110,map01130,map01200	ko00000,ko00001,ko00002,ko01000	GCV_T,GCV_T_C
2043	MBM9474848.1	479431.Namu_1869	3.02e-195	549.0	COG0115@1|root,COG0115@2|Bacteria,2GKJ1@201174|Actinobacteria,4ES59@85013|Frankiales	Branched-chain amino acid aminotransferase	ilvE	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004084,GO:0005488,GO:0006082,GO:0006464,GO:0006520,GO:0006555,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009081,GO:0009082,GO:0009086,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0017144,GO:0018065,GO:0018193,GO:0018205,GO:0018272,GO:0018352,GO:0019538,GO:0019752,GO:0019842,GO:0030170,GO:0036094,GO:0036211,GO:0040007,GO:0043094,GO:0043102,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0048037,GO:0050662,GO:0070279,GO:0071265,GO:0071267,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	ko00000,ko00001,ko00002,ko01000,ko01007	Aminotran_4
2043	MBM9474849.1	479431.Namu_1870	1.4e-40	133.0	COG0227@1|root,COG0227@2|Bacteria,2GQNU@201174|Actinobacteria,4ETC7@85013|Frankiales	Belongs to the bacterial ribosomal protein bL28 family	rpmB	GO:0003674,GO:0003735,GO:0005198	ko:K02902	ko03010,map03010	br01610,ko00000,ko00001,ko00002,ko03011	Ribosomal_L28
2043	MBM9474851.1	479431.Namu_1874	0.0	920.0	COG1200@1|root,COG1200@2|Bacteria,2GKA3@201174|Actinobacteria,4ERTE@85013|Frankiales	nucleic acid binding OB-fold tRNA helicase-type	recG	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016020,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070035,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:1901360	ko:K03655	ko03440,map03440	ko00000,ko00001,ko01000,ko03400	DEAD,Helicase_C,RecG_wedge,tRNA_anti-codon
2043	MBM9474852.1	1121877.JQKF01000032_gene2046	3.22e-176	499.0	COG0667@1|root,COG0667@2|Bacteria,2GMNA@201174|Actinobacteria,4CNPH@84992|Acidimicrobiia	Aldo/keto reductase family	-	-	-	-	-	Aldo_ket_red
2043	MBM9474853.1	479431.Namu_1878	5.8e-58	187.0	COG0742@1|root,COG0742@2|Bacteria,2GQ3G@201174|Actinobacteria,4ESRZ@85013|Frankiales	Methyltransferase	rsmD	-	ko:K08316	-	ko00000,ko01000,ko03009	Cons_hypoth95
2043	MBM9474854.1	479431.Namu_1879	1.85e-83	250.0	COG0669@1|root,COG0669@2|Bacteria,2GN1S@201174|Actinobacteria,4ESMC@85013|Frankiales	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate	coaD	GO:0003674,GO:0003824,GO:0004595,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016043,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0022607,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034214,GO:0034641,GO:0034654,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0051259,GO:0055086,GO:0065003,GO:0070566,GO:0071704,GO:0071840,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	ko:K00954	ko00770,ko01100,map00770,map01100	ko00000,ko00001,ko00002,ko01000	CTP_transf_like
2043	MBM9474855.1	1179773.BN6_71560	2.5e-43	154.0	COG3599@1|root,COG3599@2|Bacteria,2I2NA@201174|Actinobacteria,4DZXD@85010|Pseudonocardiales	Cell division initiation protein	-	GO:0008150,GO:0040007	-	-	-	-
2043	MBM9474856.1	479431.Namu_1881	3e-77	236.0	COG1399@1|root,COG1399@2|Bacteria,2GJTS@201174|Actinobacteria,4ESTS@85013|Frankiales	Uncharacterized ACR, COG1399	-	GO:0008150,GO:0040007	ko:K07040	-	ko00000	DUF177
