key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1765	RCV47076.1	269800.Tfu_1338	3.85e-18	84.0	COG5635@1|root,COG5635@2|Bacteria,2IB8E@201174|Actinobacteria	Nacht domain	-	-	-	-	-	-
1765	RCV47084.1	1245475.ANAE01000231_gene4622	4.79e-32	114.0	COG3293@1|root,COG3293@2|Bacteria,2IKID@201174|Actinobacteria,4EPNV@85012|Streptosporangiales	Putative transposase of IS4/5 family (DUF4096)	-	-	-	-	-	DUF4096
1765	RCV47085.1	653045.Strvi_5433	1.29e-07	53.5	COG1309@1|root,COG1309@2|Bacteria,2IM5N@201174|Actinobacteria	Transcriptional regulator	-	-	-	-	-	TetR_C_6,TetR_N
1765	RCV47088.1	1245475.ANAE01000090_gene1289	6.84e-09	58.2	COG0687@1|root,COG0687@2|Bacteria,2I25M@201174|Actinobacteria,4EQGE@85012|Streptosporangiales	Bacterial extracellular solute-binding protein	-	-	-	-	-	SBP_bac_8
1765	RCV47090.1	1089546.AQUI01000002_gene2263	1.12e-15	76.3	COG2203@1|root,COG2508@1|root,COG2203@2|Bacteria,COG2508@2|Bacteria,2GM1G@201174|Actinobacteria,4089V@622450|Actinopolysporales	GAF domain	-	-	-	-	-	GAF,GAF_2,HTH_30
1765	RCV47094.1	749414.SBI_06338	9.01e-10	60.8	COG1397@1|root,COG1397@2|Bacteria,2GKHI@201174|Actinobacteria	PFAM ADP-ribosylation Crystallin J1	-	-	-	-	-	ADP_ribosyl_GH
1765	RCV47097.1	269800.Tfu_1876	3.75e-29	112.0	COG2130@1|root,COG2130@2|Bacteria,2GKR8@201174|Actinobacteria,4EM54@85012|Streptosporangiales	N-terminal domain of oxidoreductase	-	-	ko:K07119	-	ko00000	ADH_N_2,ADH_zinc_N
1765	RCV47099.1	269800.Tfu_0924	9.09e-11	63.9	COG1397@1|root,COG1397@2|Bacteria,2GKHI@201174|Actinobacteria,4EIVN@85012|Streptosporangiales	ADP-ribosylglycohydrolase	-	-	-	-	-	ADP_ribosyl_GH
1765	RCV47104.1	1236902.ANAS01000041_gene4375	1.12e-36	137.0	COG5001@1|root,COG5001@2|Bacteria,2GIZF@201174|Actinobacteria,4EGRW@85012|Streptosporangiales	Putative diguanylate phosphodiesterase	-	-	-	-	-	EAL,GGDEF
1765	RCV47113.1	66373.JOFQ01000003_gene5738	6.65e-09	58.2	COG2856@1|root,COG2856@2|Bacteria,2HDKK@201174|Actinobacteria	Putative metallopeptidase	-	-	-	-	-	DUF4344
1765	RCV47115.1	446468.Ndas_4952	6.75e-33	125.0	2DSN0@1|root,33GQX@2|Bacteria,2HN6D@201174|Actinobacteria,4EHVU@85012|Streptosporangiales	Small secreted domain (DUF320)	-	-	-	-	-	DUF320
1765	RCV47118.1	358823.DF19_25140	4.6e-34	124.0	COG3756@1|root,COG3756@2|Bacteria	-	-	-	-	-	-	DUF1376,HTH_36
1765	RCV47120.1	66874.JOFS01000048_gene7709	1.2e-19	89.0	COG0500@1|root,COG0500@2|Bacteria,2I2Y4@201174|Actinobacteria	o-methyltransferase	-	-	-	-	-	Dimerisation2,Methyltransf_2
1765	RCV47124.1	1245475.ANAE01000231_gene4622	2.59e-12	63.5	COG3293@1|root,COG3293@2|Bacteria,2IKID@201174|Actinobacteria,4EPNV@85012|Streptosporangiales	Putative transposase of IS4/5 family (DUF4096)	-	-	-	-	-	DUF4096
1765	RCV47131.1	570268.ANBB01000022_gene5162	1.48e-16	78.2	2BYH3@1|root,2Z7SZ@2|Bacteria,2GMTF@201174|Actinobacteria,4EI9G@85012|Streptosporangiales	3-methyladenine DNA glycosylase	-	-	-	-	-	-
1765	RCV47134.1	1957.JODX01000017_gene1871	8.51e-50	166.0	COG0438@1|root,COG0438@2|Bacteria,2GJUN@201174|Actinobacteria	Glycosyl transferase	-	-	-	-	-	Glyco_trans_1_4,Glycos_transf_1
1765	RCV47139.1	1172181.KB911703_gene357	6.47e-25	100.0	COG1396@1|root,COG1396@2|Bacteria,2HC4H@201174|Actinobacteria	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	HTH_31
1765	RCV47141.1	525264.HMPREF0305_10821	1.14e-19	84.7	COG2116@1|root,COG2116@2|Bacteria,2HN5W@201174|Actinobacteria,22MDA@1653|Corynebacteriaceae	Formate nitrite	fnt	-	-	-	-	Form_Nir_trans
1765	RCV47142.1	525260.HMPREF0276_1280	5.58e-11	61.6	COG2113@1|root,COG2113@2|Bacteria,2I2IV@201174|Actinobacteria,22JHR@1653|Corynebacteriaceae	ABC-type proline glycine betaine transport systems, periplasmic components	opuAC	-	ko:K02002	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	OpuAC
1765	RCV47143.1	446468.Ndas_4916	3.15e-19	86.3	COG2311@1|root,COG2311@2|Bacteria,2GQ7S@201174|Actinobacteria,4EN6X@85012|Streptosporangiales	Protein of unknown function (DUF418)	-	-	ko:K07148	-	ko00000	DUF418
1765	RCV47151.1	570268.ANBB01000069_gene1507	7.19e-62	197.0	COG3039@1|root,COG3039@2|Bacteria,2GJQM@201174|Actinobacteria,4EMXP@85012|Streptosporangiales	Cluster 0025 8 SCAB3371, SCAB4481, SCAB7601, SCAB11701, SCAB20281, SCAB40511, SCAB68181	-	-	-	-	-	DDE_Tnp_1
1765	RCV47153.1	570268.ANBB01000069_gene1507	5.48e-64	202.0	COG3039@1|root,COG3039@2|Bacteria,2GJQM@201174|Actinobacteria,4EMXP@85012|Streptosporangiales	Cluster 0025 8 SCAB3371, SCAB4481, SCAB7601, SCAB11701, SCAB20281, SCAB40511, SCAB68181	-	-	-	-	-	DDE_Tnp_1
1765	RCV47155.1	269800.Tfu_0120	5.9e-37	134.0	COG0265@1|root,COG1286@1|root,COG0265@2|Bacteria,COG1286@2|Bacteria,2GJ92@201174|Actinobacteria,4EHJ9@85012|Streptosporangiales	Colicin V production protein	cvpA	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0009268,GO:0009405,GO:0009628,GO:0010447,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0044419,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051704,GO:0071944	-	-	-	Colicin_V,Trypsin_2
1765	RCV47157.1	570268.ANBB01000021_gene5066	1.64e-05	45.8	COG4954@1|root,COG4954@2|Bacteria,2IKFY@201174|Actinobacteria,4EPWV@85012|Streptosporangiales	Protein of unknown function (DUF2000)	-	-	-	-	-	DUF2000
1765	RCV47164.1	570268.ANBB01000022_gene5219	2.5e-10	57.4	2AFXT@1|root,3161G@2|Bacteria,2IKPZ@201174|Actinobacteria,4EJHJ@85012|Streptosporangiales	Protein of unknown function (DUF2469)	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	DUF2469
1765	RCV47166.1	358823.DF19_23410	1.67e-37	137.0	COG2890@1|root,COG2890@2|Bacteria,2I3DU@201174|Actinobacteria	O-methyltransferase	-	-	ko:K20421,ko:K21178	ko01059,ko01130,map01059,map01130	ko00000,ko00001,ko00002,ko01000	Methyltransf_2
1765	RCV47170.1	1137268.AZXF01000005_gene3256	1.99e-14	71.6	COG1960@1|root,COG1960@2|Bacteria,2GIX8@201174|Actinobacteria,4EHDP@85012|Streptosporangiales	Acyl-CoA dehydrogenase, middle domain	acdA3	-	ko:K00248,ko:K00249	ko00071,ko00280,ko00410,ko00640,ko00650,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko03320,map00071,map00280,map00410,map00640,map00650,map01100,map01110,map01120,map01130,map01200,map01212,map03320	ko00000,ko00001,ko00002,ko01000	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
1765	RCV47172.1	1236902.ANAS01000025_gene455	1.48e-26	110.0	COG2027@1|root,COG2027@2|Bacteria,2GJPH@201174|Actinobacteria,4EH36@85012|Streptosporangiales	D-Ala-D-Ala carboxypeptidase 3 (S13) family	-	-	ko:K07259	ko00550,map00550	ko00000,ko00001,ko01000,ko01002,ko01011	Peptidase_S13
1765	RCV47175.1	1236902.ANAS01000006_gene5086	2.91e-70	226.0	COG1012@1|root,COG1012@2|Bacteria,2GJZE@201174|Actinobacteria,4EGZU@85012|Streptosporangiales	Aldehyde dehydrogenase family	-	-	ko:K00294	ko00250,ko00330,ko01100,map00250,map00330,map01100	ko00000,ko00001,ko01000	Aldedh
1765	RCV47177.1	570268.ANBB01000035_gene2258	1.4e-68	221.0	COG1012@1|root,COG1012@2|Bacteria,2GJZE@201174|Actinobacteria,4EGZU@85012|Streptosporangiales	Aldehyde dehydrogenase family	-	-	ko:K00294	ko00250,ko00330,ko01100,map00250,map00330,map01100	ko00000,ko00001,ko01000	Aldedh
1765	RCV47178.1	1536772.R70723_23555	8.25e-83	251.0	COG0395@1|root,COG0395@2|Bacteria,1TS9S@1239|Firmicutes,4HEK2@91061|Bacilli,27244@186822|Paenibacillaceae	Sugar ABC transporter permease	-	-	ko:K17320	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	BPD_transp_1
1765	RCV47181.1	1464048.JNZS01000007_gene4627	1.2e-59	189.0	COG2197@1|root,COG2197@2|Bacteria,2GJ9U@201174|Actinobacteria,4DI8I@85008|Micromonosporales	helix_turn_helix, Lux Regulon	-	-	ko:K07693	ko02020,map02020	ko00000,ko00001,ko00002,ko02022	GerE,Response_reg
1765	RCV47184.1	446468.Ndas_4626	1.05e-13	71.6	COG1714@1|root,COG1714@2|Bacteria	RDD family	-	-	-	-	-	RDD
1765	RCV47187.1	1536769.P40081_00055	8.1e-82	253.0	COG3344@1|root,COG3344@2|Bacteria,1TP9A@1239|Firmicutes,4HF4R@91061|Bacilli,27513@186822|Paenibacillaceae	reverse transcriptase	-	-	-	-	-	GIIM,RVT_1
1765	RCV47205.1	391037.Sare_0487	1.37e-21	86.3	COG0236@1|root,COG0236@2|Bacteria,2GRK8@201174|Actinobacteria,4DGFV@85008|Micromonosporales	Phosphopantetheine attachment site	-	-	ko:K02078	-	ko00000,ko00001	PP-binding
1765	RCV47207.1	1536773.R70331_10870	2.53e-90	275.0	COG3858@1|root,COG3858@2|Bacteria,1TT0C@1239|Firmicutes,4HG2W@91061|Bacilli,26S2X@186822|Paenibacillaceae	Glycosyl hydrolase	ydhD1	-	-	-	-	Cu_amine_oxidN1,Glyco_hydro_18
1765	RCV47208.1	1246474.ANBE01000057_gene2442	2.59e-88	274.0	COG1012@1|root,COG1012@2|Bacteria,2GJZE@201174|Actinobacteria,4EGZU@85012|Streptosporangiales	Aldehyde dehydrogenase family	-	-	ko:K00294	ko00250,ko00330,ko01100,map00250,map00330,map01100	ko00000,ko00001,ko01000	Aldedh
1765	RCV47211.1	1122915.AUGY01000089_gene5302	9.51e-43	154.0	COG3451@1|root,COG3451@2|Bacteria,1TPDR@1239|Firmicutes,4HDTB@91061|Bacilli,274UG@186822|Paenibacillaceae	AAA-like domain	-	-	-	-	-	AAA_10,DUF87
1765	RCV47215.1	1236902.ANAS01000001_gene1795	1.23e-29	117.0	COG0507@1|root,COG0507@2|Bacteria,2GIX1@201174|Actinobacteria,4EIV6@85012|Streptosporangiales	Helix-hairpin-helix containing domain	-	-	ko:K01144,ko:K03581	ko03440,map03440	ko00000,ko00001,ko01000,ko03400	AAA_30,HHH_4,UvrD_C_2
1765	RCV47216.1	266117.Rxyl_0418	1.39e-09	62.8	COG0614@1|root,COG0614@2|Bacteria,2I1A6@201174|Actinobacteria,4CQ4B@84995|Rubrobacteria	PFAM periplasmic binding protein	-	-	ko:K02016	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	Peripla_BP_2
1765	RCV47219.1	269800.Tfu_0698	1.81e-27	106.0	COG2810@1|root,COG2810@2|Bacteria,2H6EK@201174|Actinobacteria,4EPGC@85012|Streptosporangiales	amidase activity	-	-	-	-	-	HSDR_N_2
1765	RCV47221.1	1236902.ANAS01000005_gene4491	1.16e-08	59.3	2EN0I@1|root,33FNR@2|Bacteria,2GWHK@201174|Actinobacteria	-	-	-	-	-	-	-
1765	RCV47223.1	656024.FsymDg_2628	1e-29	115.0	COG3208@1|root,COG3208@2|Bacteria,2GMY8@201174|Actinobacteria	Thioesterase	-	-	-	-	-	Thioesterase
1765	RCV47226.1	1089545.KB913037_gene2679	2.03e-60	201.0	COG1874@1|root,COG1874@2|Bacteria,2GIUX@201174|Actinobacteria,4DX4H@85010|Pseudonocardiales	Glycosyl hydrolases family 35	bga	-	ko:K12308	ko00052,map00052	ko00000,ko00001,ko01000	Glyco_hydro_35
1765	RCV47232.1	66373.JOFQ01000002_gene5074	1.81e-62	200.0	COG1209@1|root,COG1209@2|Bacteria,2GP20@201174|Actinobacteria	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	-	-	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	ko00000,ko00001,ko00002,ko01000	NTP_transferase
1765	RCV47235.1	1536772.R70723_22105	6.44e-110	333.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,4HA3S@91061|Bacilli,26QYB@186822|Paenibacillaceae	ABC transporter	yfiC3	-	ko:K06147	-	ko00000,ko02000	ABC_membrane,ABC_tran
1765	RCV47240.1	1536773.R70331_20475	2.19e-52	165.0	2E36V@1|root,32Y6J@2|Bacteria,1VFDU@1239|Firmicutes,4HPFV@91061|Bacilli,26Z0G@186822|Paenibacillaceae	Stage VI sporulation protein F	-	-	-	-	-	SpoVIF
1765	RCV47241.1	1536772.R70723_21425	0.000274	40.0	290VS@1|root,2ZNHQ@2|Bacteria,1W4T5@1239|Firmicutes,4I0X4@91061|Bacilli,26ZUP@186822|Paenibacillaceae	Protein of unknown function (DUF2768)	-	-	-	-	-	DUF2768
1765	RCV47243.1	1536773.R70331_28885	1.87e-84	249.0	COG0509@1|root,COG0509@2|Bacteria,1V6WV@1239|Firmicutes,4HIMA@91061|Bacilli,26YGE@186822|Paenibacillaceae	Is also involved in protein lipoylation via its role as an octanoyl lipoyl carrier protein intermediate	gcvH	-	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	ko00000,ko00001,ko00002	GCV_H
