key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1830	SFJ86231.1	266834.SMc02287	2.29e-66	208.0	COG1961@1|root,COG1961@2|Bacteria,1R3XB@1224|Proteobacteria,2U5C4@28211|Alphaproteobacteria,4BFUI@82115|Rhizobiaceae	Resolvase, N terminal domain	rlgA	-	-	-	-	HTH_7,Resolvase
1830	SFJ86246.1	536019.Mesop_1232	3.19e-78	236.0	2EFW0@1|root,339N8@2|Bacteria,1NH86@1224|Proteobacteria,2UNA4@28211|Alphaproteobacteria	-	-	-	-	-	-	-
1830	SFJ86349.1	1040982.AXAL01000019_gene6636	9.37e-23	87.4	COG5457@1|root,COG5457@2|Bacteria	Domain of unknown function (DUF1127)	-	-	-	-	-	DUF1127
1830	SFJ86476.1	1320556.AVBP01000015_gene937	4.64e-23	88.2	COG5457@1|root,COG5457@2|Bacteria,1Q7S7@1224|Proteobacteria,2VDXH@28211|Alphaproteobacteria,43MET@69277|Phyllobacteriaceae	Domain of unknown function (DUF1127)	-	-	-	-	-	DUF1127
1830	SFJ86491.1	1320556.AVBP01000015_gene939	3.28e-312	854.0	COG1206@1|root,COG1206@2|Bacteria,1MWNQ@1224|Proteobacteria,2TR6M@28211|Alphaproteobacteria,43IDI@69277|Phyllobacteriaceae	Catalyzes the folate-dependent formation of 5-methyl- uridine at position 54 (M-5-U54) in all tRNAs	trmFO	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	ko:K04094	-	ko00000,ko01000,ko03016,ko03036	GIDA
1830	SFJ86506.1	1116369.KB890024_gene2022	1.88e-216	598.0	COG3000@1|root,COG3000@2|Bacteria,1NR7X@1224|Proteobacteria,2TT68@28211|Alphaproteobacteria,43IIU@69277|Phyllobacteriaceae	Fatty acid hydroxylase superfamily	-	-	-	-	-	FA_hydroxylase
1830	SFJ86520.1	765698.Mesci_3509	5.67e-40	138.0	28ZZE@1|root,2ZMPS@2|Bacteria,1NZZZ@1224|Proteobacteria,2UV4M@28211|Alphaproteobacteria,43MFC@69277|Phyllobacteriaceae	-	-	-	-	-	-	-
1830	SFJ86533.1	1040987.AZUY01000014_gene2831	1.91e-121	355.0	COG1562@1|root,COG1562@2|Bacteria,1MX4W@1224|Proteobacteria,2U08T@28211|Alphaproteobacteria,43RNV@69277|Phyllobacteriaceae	Squalene/phytoene synthase	crtB	-	ko:K02291,ko:K18163	ko00906,ko01062,ko01100,ko01110,ko04714,map00906,map01062,map01100,map01110,map04714	ko00000,ko00001,ko00002,ko01000,ko01006,ko03029	SQS_PSY
1830	SFJ86553.1	1082933.MEA186_19372	9.19e-65	199.0	COG3737@1|root,COG3737@2|Bacteria,1N083@1224|Proteobacteria,2UAJD@28211|Alphaproteobacteria,43JZE@69277|Phyllobacteriaceae	Protein of unknown function (DUF498/DUF598)	-	-	-	-	-	DUF498
1830	SFJ86583.1	1116369.KB890024_gene2018	0.0	1350.0	COG0341@1|root,COG0342@1|root,COG0341@2|Bacteria,COG0342@2|Bacteria,1MV5U@1224|Proteobacteria,2TQYG@28211|Alphaproteobacteria,43HFH@69277|Phyllobacteriaceae	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secD	-	ko:K03072,ko:K12257	ko02024,ko03060,ko03070,map02024,map03060,map03070	ko00000,ko00001,ko00002,ko02044	SecD_SecF,Sec_GG
1830	SFJ86600.1	1297569.MESS2_560005	1.87e-65	200.0	COG1862@1|root,COG1862@2|Bacteria,1MZT2@1224|Proteobacteria,2UBZ6@28211|Alphaproteobacteria,43K2N@69277|Phyllobacteriaceae	TIGRFAM preprotein translocase, YajC subunit	yajC	-	ko:K03210	ko02024,ko03060,ko03070,map02024,map03060,map03070	ko00000,ko00001,ko00002,ko02044	YajC
1830	SFJ86610.1	765698.Mesci_3504	5.46e-182	509.0	COG2607@1|root,COG2607@2|Bacteria,1MVMX@1224|Proteobacteria,2TTFE@28211|Alphaproteobacteria,43H6D@69277|Phyllobacteriaceae	ATPase (AAA	MA20_41470	-	ko:K06923	-	ko00000	DUF815
1830	SFJ86628.1	1320556.AVBP01000015_gene948	1.32e-181	527.0	COG0739@1|root,COG1388@1|root,COG0739@2|Bacteria,COG1388@2|Bacteria,1RAM4@1224|Proteobacteria,2U6E5@28211|Alphaproteobacteria,43IWZ@69277|Phyllobacteriaceae	Lysin motif	lppB	-	-	-	-	LysM,Peptidase_M23
1830	SFJ86643.1	1192868.CAIU01000007_gene719	2.05e-115	335.0	COG2518@1|root,COG2518@2|Bacteria,1MXQC@1224|Proteobacteria,2TVCY@28211|Alphaproteobacteria,43HVC@69277|Phyllobacteriaceae	Catalyzes the methyl esterification of L-isoaspartyl residues that are formed in damaged proteins	pcm	-	ko:K00573	-	ko00000,ko01000	PCMT
1830	SFJ86668.1	1192868.CAIU01000007_gene720	3.02e-155	438.0	COG0496@1|root,COG0496@2|Bacteria,1MVHE@1224|Proteobacteria,2TQXZ@28211|Alphaproteobacteria,43IZF@69277|Phyllobacteriaceae	Nucleotidase that shows phosphatase activity on nucleoside 5'-monophosphates	surE	-	ko:K03787	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	ko00000,ko00001,ko01000	SurE
1830	SFJ86686.1	1297569.MESS2_560010	6.04e-264	729.0	COG0172@1|root,COG0172@2|Bacteria,1MUJF@1224|Proteobacteria,2TR4T@28211|Alphaproteobacteria,43ICC@69277|Phyllobacteriaceae	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	-	ko:K01875	ko00970,map00970	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	Seryl_tRNA_N,tRNA-synt_2b
1830	SFJ86750.1	1298858.AUEL01000008_gene3569	0.0	961.0	COG0488@1|root,COG0488@2|Bacteria,1MU37@1224|Proteobacteria,2TQRZ@28211|Alphaproteobacteria,43HKV@69277|Phyllobacteriaceae	with duplicated ATPase	MA20_28645	-	ko:K06022,ko:K06158,ko:K10834	-	ko00000,ko01000,ko03012	ABC_tran,ABC_tran_Xtn
1830	SFJ86766.1	1192868.CAIU01000009_gene1230	3.26e-188	529.0	COG3191@1|root,COG3191@2|Bacteria,1MWDP@1224|Proteobacteria,2TUI2@28211|Alphaproteobacteria,43JCD@69277|Phyllobacteriaceae	Peptidase family S58	-	-	ko:K01266	-	ko00000,ko01000,ko01002	Peptidase_S58
1830	SFJ86833.1	1040986.ATYO01000024_gene3268	3.56e-139	395.0	COG1136@1|root,COG1136@2|Bacteria,1MVSQ@1224|Proteobacteria,2TSBE@28211|Alphaproteobacteria,43HMA@69277|Phyllobacteriaceae	Part of the ABC transporter complex LolCDE involved in the translocation of lipoproteins, in an ATP-dependent manner	lolD	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006807,GO:0006810,GO:0008104,GO:0008150,GO:0008152,GO:0015031,GO:0015399,GO:0015405,GO:0015833,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0022804,GO:0022857,GO:0031224,GO:0032991,GO:0033036,GO:0042157,GO:0042160,GO:0042623,GO:0042626,GO:0042886,GO:0042953,GO:0043170,GO:0043190,GO:0043492,GO:0044238,GO:0044425,GO:0044459,GO:0044464,GO:0044872,GO:0045184,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0098533,GO:0098796,GO:0098797,GO:1901564,GO:1902494,GO:1902495,GO:1904949,GO:1990351	ko:K09810	ko02010,map02010	ko00000,ko00001,ko00002,ko01000,ko02000	ABC_tran
1830	SFJ86846.1	1192868.CAIU01000036_gene4367	3.75e-241	671.0	COG4591@1|root,COG4591@2|Bacteria,1MVV7@1224|Proteobacteria,2TRBX@28211|Alphaproteobacteria,43IJH@69277|Phyllobacteriaceae	TIGRFAM lipoprotein releasing system, transmembrane protein, LolC E family	lolC	-	ko:K09808	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	FtsX,MacB_PCD
1830	SFJ86859.1	1116369.KB890024_gene2740	5.41e-282	775.0	COG0442@1|root,COG0442@2|Bacteria,1MU7E@1224|Proteobacteria,2TQQ4@28211|Alphaproteobacteria,43HE8@69277|Phyllobacteriaceae	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro)	proS	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	ko:K01881	ko00970,map00970	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	HGTP_anticodon,tRNA-synt_2b
1830	SFJ86878.1	266779.Meso_1039	5.86e-38	129.0	COG5454@1|root,COG5454@2|Bacteria,1N6T0@1224|Proteobacteria,2UF4C@28211|Alphaproteobacteria,43KU5@69277|Phyllobacteriaceae	Protein of unknown function (DUF1467)	MA20_37275	-	-	-	-	DUF1467
1830	SFJ86895.1	1320556.AVBP01000001_gene4218	2.53e-80	239.0	COG0346@1|root,COG0346@2|Bacteria,1RCYU@1224|Proteobacteria,2U728@28211|Alphaproteobacteria,43JXJ@69277|Phyllobacteriaceae	methylmalonyl-CoA epimerase	mce	-	ko:K05606	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	ko00000,ko00001,ko00002,ko01000	Glyoxalase_4
1830	SFJ86905.1	1116369.KB890024_gene2743	0.0	984.0	COG0595@1|root,COG0595@2|Bacteria,1MUGV@1224|Proteobacteria,2TQTR@28211|Alphaproteobacteria,43HRA@69277|Phyllobacteriaceae	Metallo-beta-lactamase superfamily	rnjA	-	ko:K12574	ko03018,map03018	ko00000,ko00001,ko01000,ko03019	Lactamase_B,Lactamase_B_2,RMMBL
1830	SFJ86926.1	1082933.MEA186_18275	8.1e-140	401.0	COG0340@1|root,COG0340@2|Bacteria,1MWCC@1224|Proteobacteria,2TS82@28211|Alphaproteobacteria,43HFY@69277|Phyllobacteriaceae	biotin lipoate A B protein ligase	birA	-	ko:K03524	ko00780,ko01100,map00780,map01100	ko00000,ko00001,ko01000,ko03000	BPL_C,BPL_LplA_LipB
1830	SFJ86942.1	1320556.AVBP01000001_gene4221	8.95e-270	747.0	COG1007@1|root,COG1007@2|Bacteria,1MV56@1224|Proteobacteria,2TQMX@28211|Alphaproteobacteria,43HUW@69277|Phyllobacteriaceae	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoN	-	ko:K00343	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	Proton_antipo_M
1830	SFJ86953.1	266835.14022136	0.0	888.0	COG1008@1|root,COG1008@2|Bacteria,1MV7V@1224|Proteobacteria,2TSNK@28211|Alphaproteobacteria,43I78@69277|Phyllobacteriaceae	NADH-quinone oxidoreductase chain	nuoM	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	ko:K00342	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	Oxidored_q5_N,Proton_antipo_M
1830	SFJ86995.1	1287116.X734_21540	0.0	1136.0	COG1009@1|root,COG1009@2|Bacteria,1MW2M@1224|Proteobacteria,2TQSS@28211|Alphaproteobacteria,43HFR@69277|Phyllobacteriaceae	COG1009 NADH ubiquinone oxidoreductase subunit 5 (chain L) Multisubunit Na H antiporter MnhA subunit	nuoL	-	ko:K00341	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	NADH5_C,Proton_antipo_M,Proton_antipo_N
1830	SFJ87014.1	1287116.X734_21545	4.29e-55	173.0	COG0713@1|root,COG0713@2|Bacteria,1RH0S@1224|Proteobacteria,2U93P@28211|Alphaproteobacteria,43KFI@69277|Phyllobacteriaceae	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoK	GO:0003674,GO:0003824,GO:0003954,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0016655,GO:0050136,GO:0055114	ko:K00340	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	Oxidored_q2
1830	SFJ87028.1	1116369.KB890024_gene2749	2.09e-117	340.0	COG0839@1|root,COG0839@2|Bacteria,1MWJV@1224|Proteobacteria,2TRB2@28211|Alphaproteobacteria,43HD5@69277|Phyllobacteriaceae	Belongs to the complex I subunit 6 family	nuoJ	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	ko:K00339	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	Oxidored_q3
1830	SFJ87043.1	1116369.KB890024_gene2750	9.91e-99	288.0	COG1143@1|root,COG1143@2|Bacteria,1MV90@1224|Proteobacteria,2TRFE@28211|Alphaproteobacteria,43H15@69277|Phyllobacteriaceae	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoI	GO:0003674,GO:0003824,GO:0003954,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0016655,GO:0050136,GO:0055114	ko:K00338,ko:K03941	ko00190,ko01100,ko04714,ko04723,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04714,map04723,map04932,map05010,map05012,map05016	ko00000,ko00001,ko00002,ko01000	Fer4
1830	SFJ87062.1	1297569.MESS2_610067	1.88e-27	100.0	29BMK@1|root,2ZYJY@2|Bacteria,1PM6J@1224|Proteobacteria,2UZTZ@28211|Alphaproteobacteria,43QFR@69277|Phyllobacteriaceae	Evidence 3 Function proposed based on presence of conserved amino acid motif, structural feature or limited homology	-	-	-	-	-	-
1830	SFJ87074.1	1116369.KB890024_gene2751	1.69e-234	647.0	COG1005@1|root,COG1005@2|Bacteria,1MU2R@1224|Proteobacteria,2TS09@28211|Alphaproteobacteria,43H3K@69277|Phyllobacteriaceae	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient. This subunit may bind ubiquinone	nuoH	GO:0003674,GO:0003824,GO:0003954,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0016655,GO:0050136,GO:0055114	ko:K00337	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	NADHdh
1830	SFJ87093.1	1040983.AXAE01000005_gene1783	0.0	1211.0	COG1034@1|root,COG1034@2|Bacteria,1P8MN@1224|Proteobacteria,2TS97@28211|Alphaproteobacteria,43HC7@69277|Phyllobacteriaceae	NADH-quinone oxidoreductase	nuoG	-	ko:K00336	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	Fer2_4,Molybdopterin,NADH-G_4Fe-4S_3,NADH_dhqG_C
1830	SFJ87110.1	1297569.MESS2_610071	3.37e-69	221.0	COG3743@1|root,COG3743@2|Bacteria,1NN9E@1224|Proteobacteria,2UKPP@28211|Alphaproteobacteria,43KFE@69277|Phyllobacteriaceae	rRNA binding	-	-	ko:K00334	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	-
1830	SFJ87128.1	1297569.MESS2_610072	0.0	869.0	COG1894@1|root,COG1894@2|Bacteria,1MV8F@1224|Proteobacteria,2TRAH@28211|Alphaproteobacteria,43HX9@69277|Phyllobacteriaceae	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain	nuoF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	ko:K00335	ko00190,ko01100,map00190,map01100	ko00000,ko00001,ko00002,ko01000	Complex1_51K,NADH_4Fe-4S,SLBB
1830	SFJ87144.1	935548.KI912159_gene1208	3.77e-202	572.0	COG1905@1|root,COG3743@1|root,COG1905@2|Bacteria,COG3743@2|Bacteria,1MWS2@1224|Proteobacteria,2TSEJ@28211|Alphaproteobacteria,43HS8@69277|Phyllobacteriaceae	COG1905 NADH ubiquinone oxidoreductase 24 kD subunit	nuoE	-	ko:K00334,ko:K03943	ko00190,ko01100,ko04714,ko04723,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04714,map04723,map04932,map05010,map05012,map05016	ko00000,ko00001,ko00002,ko01000	2Fe-2S_thioredx
